Grade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309S/H,309SH,309 S H,309S H,309-SH,309 STAINLESS SH,309,309S,309H,309\309S\309H,309/309S/309H,309/S/H,309\S\H,SSGR,S.S. GR,STAIN SPEC GRADE,SS-GR,SSGR,S.S. GR,STAIN SPEC GR,SS-GR,STAINLESS SPEC GRADE,S STAINLESS GRADE,SS SPEC GRADE,S.S. SPECIAL GRADE,STAINLESS SPEC GR,S STAINLESS GR,SS SPEC GR,S.S. SPECIAL GR,STAINLESS SPCL GR,STAINLESS SPEC GR,SS SPECL GRADE,STNLESS SPCL GRADE,STAINLESS SPEC GR,STAINLESS GRD,SS SPECL GR,STNLESS SPCL GR,S-SGR,S.SGR,SS-GRD,S.S.-GR,S-SGR,S.SGR,SS-GRD,S.S.-GR,SS SPECIAL GRADE,SS SPECIAL GR,STAINLESS GRADE,STNLESS SPEC PIECE,S SPEC GRADE,,STAINLESS SPECIAL GR
316/H,316H,316 H,316/H,316-H,316 STAINLESS H,316/316H,316\316H,316\H,316/H,SSGR,S.S. GR,STAIN SPEC GRADE,SS-GR,SSGR,S.S. GR,STAIN SPEC GR,SS-GR,STAINLESS SPEC GRADE,S STAINLESS GRADE,SS SPEC GRADE,S.S. SPECIAL GRADE,STAINLESS SPEC GR,S STAINLESS GR,SS SPEC GR,S.S. SPECIAL GR,STAINLESS SPCL GR,STAINLESS SPEC GR,SS SPECL GRADE,STNLESS SPCL GRADE,STAINLESS SPEC GR,STAINLESS GRD,SS SPECL GR,STNLESS SPCL GR,S-SGR,S.SGR,SS-GRD,S.S.-GR,S-SGR,S.SGR,SS-GRD,S.S.-GR,SS SPECIAL GRADE,SS SPECIAL GR,STAINLESS GRADE,STNLESS SPEC PIECE,S SPEC GRADE,STAINLESS SPECIAL GR,,,,
904L,904L,904 L,904 L,904-L,904 STAINLESS L,904,904/904L,904\904L,904\L,904/L,SSGR,S.S. GR,STAIN SPEC GRADE,SS-GR,SSGR,S.S. GR,STAIN SPEC GR,SS-GR,STAINLESS SPEC GRADE,S STAINLESS GRADE,SS SPEC GRADE,S.S. SPECIAL GRADE,STAINLESS SPEC GR,S STAINLESS GR,SS SPEC GR,S.S. SPECIAL GR,STAINLESS SPCL GR,STAINLESS SPEC GR,SS SPECL GRADE,STNLESS SPCL GRADE,STAINLESS SPEC GR,STAINLESS GRD,SS SPECL GR,STNLESS SPCL GR,S-SGR,S.SGR,SS-GRD,S.S.-GR,S-SGR,S.SGR,SS-GRD,S.S.-GR,SS SPECIAL GRADE,SS SPECIAL GR,STAINLESS GRADE,STNLESS SPEC PIECE,S SPEC GRADE,STAINLESS SPECIAL GR,,,
AL6XN,AL6XN,AL 6 XN,AL6 XN,AL-6XN,ALLOY AL6XN,SSGR,S.S. GR,STAIN SPEC GRADE,SS-GR,SSGR,S.S. GR,STAIN SPEC GR,SS-GR,STAINLESS SPEC GRADE,S STAINLESS GRADE,SS SPEC GRADE,S.S. SPECIAL GRADE,STAINLESS SPEC GR,S STAINLESS GR,SS SPEC GR,S.S. SPECIAL GR,STAINLESS SPCL GR,STAINLESS SPEC GR,SS SPECL GRADE,STNLESS SPCL GRADE,STAINLESS SPEC GR,STAINLESS GRD,SS SPECL GR,STNLESS SPCL GR,S-SGR,S.SGR,SS-GRD,S.S.-GR,S-SGR,S.SGR,SS-GRD,S.S.-GR,SS SPECIAL GRADE,SS SPECIAL GR,STAINLESS GRADE,STNLESS SPEC PIECE,S SPEC GRADE,STAINLESS SPECIAL GR,,,,,,,,
ALLOY 20,ALY20,ALLOY 2 0,ALLOY 20,AL-20,ALLOY GRADE 20,SSGR,S.S. GR,STAIN SPEC GRADE,SS-GR,SSGR,S.S. GR,STAIN SPEC GR,SS-GR,STAINLESS SPEC GRADE,S STAINLESS GRADE,SS SPEC GRADE,S.S. SPECIAL GRADE,STAINLESS SPEC GR,S STAINLESS GR,SS SPEC GR,S.S. SPECIAL GR,STAINLESS SPCL GR,STAINLESS SPEC GR,SS SPECL GRADE,STNLESS SPCL GRADE,STAINLESS SPEC GR,STAINLESS GRD,SS SPECL GR,STNLESS SPCL GR,S-SGR,S.SGR,SS-GRD,S.S.-GR,S-SGR,S.SGR,SS-GRD,S.S.-GR,SS SPECIAL GRADE,SS SPECIAL GR,STAINLESS GRADE,STNLESS SPEC PIECE,S SPEC GRADE,STAINLESS SPECIAL GR,,,,,,,,
B6,GRADE B6,B 6,B-6,B-6,ALLOY B6,SSGR,S.S. GR,STAIN SPEC GRADE,SS-GR,SSGR,S.S. GR,STAIN SPEC GR,SS-GR,STAINLESS SPEC GRADE,S STAINLESS GRADE,SS SPEC GRADE,S.S. SPECIAL GRADE,STAINLESS SPEC GR,S STAINLESS GR,SS SPEC GR,S.S. SPECIAL GR,STAINLESS SPCL GR,STAINLESS SPEC GR,SS SPECL GRADE,STNLESS SPCL GRADE,STAINLESS SPEC GR,STAINLESS GRD,SS SPECL GR,STNLESS SPCL GR,S-SGR,S.SGR,SS-GRD,S.S.-GR,S-SGR,S.SGR,SS-GRD,S.S.-GR,SS SPECIAL GRADE,SS SPECIAL GR,STAINLESS GRADE,STNLESS SPEC PIECE,S SPEC GRADE,STAINLESS SPECIAL GR,,,,,,,,
SCC-6MO,STAINLESS SPECIAL GR,SSGR,S.S. GR,STAIN SPEC GRADE,SS-GR,SSGR,S.S. GR,STAIN SPEC GR,SS-GR,STAINLESS SPEC GRADE,S STAINLESS GRADE,SS SPEC GRADE,S.S. SPECIAL GRADE,STAINLESS SPEC GR,S STAINLESS GR,SS SPEC GR,S.S. SPECIAL GR,STAINLESS SPCL GR,STAINLESS SPEC GR,SS SPECL GRADE,STNLESS SPCL GRADE,STAINLESS SPEC GR,STAINLESS GRD,SS SPECL GR,STNLESS SPCL GR,S-SGR,S.SGR,SS-GRD,S.S.-GR,S-SGR,S.SGR,SS-GRD,S.S.-GR,SS SPECIAL GRADE,SS SPECIAL GR,STAINLESS GRADE,STNLESS SPEC PIECE,S SPEC GRADE,,,,,,,,,,,,,
UNS32760,STAINLESS SPECIAL GR,SSGR,S.S. GR,STAIN SPEC GRADE,SS-GR,SSGR,S.S. GR,STAIN SPEC GR,SS-GR,STAINLESS SPEC GRADE,S STAINLESS GRADE,SS SPEC GRADE,S.S. SPECIAL GRADE,STAINLESS SPEC GR,S STAINLESS GR,SS SPEC GR,S.S. SPECIAL GR,STAINLESS SPCL GR,STAINLESS SPEC GR,SS SPECL GRADE,STNLESS SPCL GRADE,STAINLESS SPEC GR,STAINLESS GRD,SS SPECL GR,STNLESS SPCL GR,S-SGR,S.SGR,SS-GRD,S.S.-GR,S-SGR,S.SGR,SS-GRD,S.S.-GR,SS SPECIAL GRADE,SS SPECIAL GR,STAINLESS GRADE,STNLESS SPEC PIECE,S SPEC GRADE,,,,,,,,,,,,,
ZERON 100,STAINLESS SPECIAL GR,SSGR,S.S. GR,STAIN SPEC GRADE,SS-GR,SSGR,S.S. GR,STAIN SPEC GR,SS-GR,STAINLESS SPEC GRADE,S STAINLESS GRADE,SS SPEC GRADE,S.S. SPECIAL GRADE,STAINLESS SPEC GR,S STAINLESS GR,SS SPEC GR,S.S. SPECIAL GR,STAINLESS SPCL GR,STAINLESS SPEC GR,SS SPECL GRADE,STNLESS SPCL GRADE,STAINLESS SPEC GR,STAINLESS GRD,SS SPECL GR,STNLESS SPCL GR,S-SGR,S.SGR,SS-GRD,S.S.-GR,S-SGR,S.SGR,SS-GRD,S.S.-GR,SS SPECIAL GRADE,SS SPECIAL GR,STAINLESS GRADE,STNLESS SPEC PIECE,S SPEC GRADE,,,,,,,,,,,,,
8,GR8,G R 8,G8,G-8,GRADE 8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,304SS,304 STAINLESS,304 STNLSS,304-S,304 SS,304L,,304\304L,304/304L,304\L,304/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,316SS,316 STAINLESS,316 STNLSS,316-S,316 SS,316L,316/316L,316\316L,316\L,316/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22H,22H,22 H,22-H,22-H,22 H ALLOY,TITANIUM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GR 2,TITANIUM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GR 22H,TITANIUM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R60702,ZIRCONIUM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
